customer_id,age,gender,country,acquisition_channel,signup_date
3387,30.0,Female,Canada,social,2022-01-17
3388,42.0,Female,Australia,organic,2022-08-30
3389,43.0,Other,US,organic,2024-09-14
3390,25.0,Male,Australia,email,2022-04-22
3391,54.0,Other,UK,referral,2020-12-16
3392,40.0,Male,Netherlands,referral,2024-09-04
3393,24.0,Female,UK,organic,2019-01-11
3394,30.0,Female,Spain,referral,2021-10-05
3395,48.0,Male,US,email,2021-11-19
3396,25.0,Male,Canada,referral,2022-04-03
3397,,Male,Netherlands,referral,2019-02-22
3398,26.0,Other,France,organic,2024-09-07
3399,48.0,Female,Germany,email,2019-07-05
3400,68.0,Female,Canada,paid_search,2023-06-13
3401,64.0,Female,UK,organic,2024-02-24
3402,23.0,Female,Spain,email,2019-03-21
3403,34.0,Male,Spain,Email,2023-12-11
3404,42.0,Male,UK,email,2021-02-08
3405,53.0,Male,Canada,email,2022-06-14
3406,21.0,Female,Canada,organic,2024-07-22
3407,,Female,Netherlands,social,2023-04-27
3408,33.0,Male,UK,social,2021-06-29
3409,46.0,Female,UK,organic,2020-10-20
3410,,Male,Germany,organic,2023-08-16
3411,18.0,Male,Australia,organic,2020-04-22
3412,65.0,Female,Australia,social,2023-12-18
3413,40.0,Male,France,organic,2024-08-10
3414,32.0,Other,France,social,2024-01-25
3415,46.0,Male,US,paid_search,2024-04-16
3416,64.0,Female,Australia,paid_search,2022-06-16
3417,43.0,Other,France,email,2020-04-25
3418,23.0,Male,Netherlands,organic,2022-04-27
3419,,Other,US,email,2021-04-23
3420,53.0,Other,France,social,2019-04-07
3421,27.0,Female,Australia,email,2024-02-11
3422,66.0,Female,Canada,referral,2020-06-12
3423,49.0,Other,Spain,paid_search,2020-03-11
3424,32.0,Female,Germany,email,2021-08-01
3425,29.0,Other,Spain,email,2019-12-28
3426,55.0,Female,Germany,social,2024-04-06
3427,58.0,Male,Canada,paid_search,2019-09-21
3428,25.0,Other,Australia,referral,2023-04-27
3429,33.0,Other,Netherlands,referral,2020-10-24
3430,27.0,Other,US,organic,2019-07-15
3431,,Female,Australia,social,2021-10-08
3432,47.0,Other,US,referral,2023-06-12
3433,46.0,Other,US,social,2021-05-30
3434,50.0,Male,Netherlands,paid_search,2019-02-07
3435,56.0,Male,UK,referral,2022-11-24
3436,40.0,Male,Netherlands,email,2023-07-29
3437,67.0,Other,France,referral,2023-04-11
3438,58.0,Female,Netherlands,email,2024-10-10
3439,50.0,Male,US,paid_search,2021-06-07
3440,24.0,Female,Germany,paid_search,2019-02-23
3441,58.0,Female,Australia,email,2019-11-16
3442,58.0,Other,UK,social,2020-11-06
3443,32.0,Male,UK,organic,2022-02-22
3444,62.0,Other,Canada,referral,2021-01-08
3445,52.0,Male,Spain,organic,2023-01-19
3446,48.0,Other,Australia,organic,2021-06-08
3447,38.0,Other,US,paid_search,2021-09-06
3448,32.0,Male,France,organic,2023-03-15
3449,18.0,Male,US,email,2023-05-12
3450,60.0,Female,France,organic,2019-10-22
3451,24.0,Other,Spain,organic,2023-12-04
3452,22.0,Female,Spain,referral,2024-08-14
3453,34.0,Male,Germany,paid_search,2021-03-12
3454,,Other,Germany,paid_search,2021-01-23
3455,22.0,Other,Canada,social,2023-10-11
3456,29.0,Female,Netherlands,paid_Search,2020-08-18
3457,35.0,Other,US,organic,2022-01-16
3458,66.0,Male,UK,referral,2023-04-29
3459,,Male,Spain,email,2024-04-12
3460,55.0,Male,France,organic,2021-10-21
3461,40.0,Other,Spain,paid_search,2023-11-04
3462,38.0,Female,UK,social,2022-07-02
3463,65.0,Female,Australia,referral,2021-04-29
3464,19.0,Other,Canada,organic,2021-11-29
3465,48.0,Female,France,organic,2023-02-17
3466,,Other,Spain,paid_search,2021-06-29
3467,37.0,Other,Australia,social,2021-11-26
3468,67.0,Female,UK,paid_search,2020-12-21
3469,63.0,Other,Germany,referral,2024-04-19
3470,48.0,Female,Netherlands,paid_search,2020-03-27
3471,18.0,Other,UK,email,2022-06-13
3472,46.0,Male,Germany,social,2021-03-19
3473,18.0,Other,Australia,paid_search,2022-08-04
3474,56.0,Female,France,social,2021-03-25
3475,33.0,Female,Netherlands,paid_search,2024-07-06
3476,52.0,Male,Canada,paid_search,2022-08-25
3477,68.0,Female,US,paid_search,2023-10-11
3478,,Male,Canada,social,2021-08-21
3479,64.0,Other,Australia,social,2019-10-30
3480,65.0,Female,Australia,email,2020-12-07
3481,55.0,Other,US,email,2021-10-14
3482,47.0,Other,Canada,email,2019-03-09
3483,31.0,Female,Canada,paid_Search,2023-08-15
3484,50.0,Other,Australia,email,2020-07-04
3485,22.0,Male,US,social,2022-02-09
3486,,Male,Netherlands,organic,2020-10-13
3487,,Male,US,email,2024-03-14
3488,33.0,Male,Canada,Email,2020-01-17
3489,57.0,Other,France,social,2023-07-20
3490,62.0,Male,Australia,Email,2024-03-09
3491,49.0,Female,Canada,referral,2023-01-30
3492,46.0,Male,Spain,social,2020-10-06
3493,25.0,Male,Germany,referral,2019-01-04
3494,37.0,Female,US,email,2024-09-20
3495,54.0,Other,Germany,email,2021-09-26
3496,51.0,Other,Canada,organic,2021-09-05
3497,20.0,Female,France,paid_search,2024-03-10
3498,22.0,Female,Australia,organic,2022-11-02
3499,66.0,Other,Spain,referral,2019-12-15
3500,58.0,Male,Germany,email,2019-08-23
3501,43.0,Male,Spain,organic,2022-03-21
3502,45.0,Female,Germany,email,2024-08-10
3503,49.0,Female,Spain,email,2024-01-25
3504,41.0,Male,Spain,email,2019-09-05
3505,59.0,Other,US,paid_search,2020-10-17
3506,35.0,Female,Spain,social,2019-09-20
3507,50.0,Other,Australia,social,2022-02-03
3508,53.0,Male,Spain,email,2023-05-15
3509,34.0,Female,Australia,social,2024-12-25
3510,44.0,Female,Spain,organic,2024-10-31
3511,,Female,UK,social,2019-07-11
3512,38.0,Male,France,social,2020-02-23
3513,43.0,Other,France,paid_search,2022-01-24
3514,53.0,Male,Australia,organic,2022-07-11
3515,22.0,Female,Germany,paid_search,2023-04-30
3516,60.0,Other,France,referral,2022-06-22
3517,47.0,Male,Canada,referral,2023-09-12
3518,58.0,Female,US,social,2024-02-11
3519,25.0,Female,UK,referral,2022-04-22
3520,38.0,Female,Canada,paid_search,2019-09-16
3521,49.0,Other,Spain,referral,2021-04-10
3522,,Female,Germany,social,2020-08-22
3523,,Other,US,social,2023-01-29
3524,51.0,Female,Netherlands,referral,2022-08-29
3525,49.0,Female,France,referral,2019-07-23
3526,60.0,Female,Spain,organic,2022-09-10
3527,48.0,Other,Australia,organic,2023-11-05
3528,54.0,Female,France,email,2020-04-09
3529,23.0,Male,Canada,paid_search,2024-11-04
3530,63.0,Other,Netherlands,referral,2022-08-25
3531,23.0,Female,Spain,email,2020-04-28
3532,39.0,Other,France,social,2020-10-25
3533,68.0,Female,Australia,social,2023-07-02
3534,26.0,Male,Netherlands,referral,2020-09-30
3535,37.0,Other,Germany,paid_Search,2023-02-27
3536,33.0,Male,US,paid_search,2024-05-03
3537,52.0,Female,Germany,email,2022-07-14
3538,45.0,Female,Netherlands,paid_search,2023-02-19
3539,32.0,Female,Australia,organic,2023-09-06
3540,68.0,Other,Spain,paid_search,2023-03-16
3541,29.0,Male,Canada,social,2024-01-28
3542,61.0,Male,Netherlands,email,2024-09-15
3543,20.0,Male,France,paid_search,2022-10-07
3544,19.0,Other,Netherlands,paid_search,2024-09-24
3545,58.0,Other,US,referral,2021-03-16
3546,52.0,Other,Spain,referral,2021-12-21
3547,50.0,Male,Australia,paid_search,2019-03-14
3548,47.0,Female,Netherlands,social,2022-02-17
3549,18.0,Male,Netherlands,organic,2024-05-27
3550,69.0,Male,Canada,social,2023-10-28
3551,34.0,Female,US,referral,2022-06-10
3552,25.0,Male,Canada,Email,2022-12-15
3553,68.0,Male,Canada,social,2021-12-04
3554,69.0,Male,Netherlands,organic,2024-01-27
3555,51.0,Male,Germany,email,2023-05-14
3556,46.0,Female,Germany,referral,2023-01-14
3557,67.0,Female,Canada,referral,2020-07-11
3558,43.0,Male,France,Email,2022-10-22
3559,38.0,Other,UK,email,2023-12-06
3560,31.0,Female,France,paid_search,2024-08-13
3561,,Female,Canada,referral,2022-05-12
3562,24.0,Other,Australia,organic,2021-12-17
3563,30.0,Other,France,email,2021-02-12
3564,42.0,Male,Canada,referral,2020-10-07
3565,40.0,Male,Australia,email,2019-06-08
3566,44.0,Male,US,social,2020-08-07
3567,34.0,Other,France,paid_Search,2020-08-22
3568,,Male,Australia,email,2023-10-28
3569,27.0,Other,Spain,organic,2023-04-27
3570,63.0,Male,Netherlands,social,2022-05-31
3571,63.0,Female,France,social,2021-01-06
3572,,Other,Australia,referral,2021-03-18
3573,48.0,Other,France,email,2024-12-08
3574,31.0,Other,Canada,social,2024-10-30
3575,27.0,Other,UK,social,2022-06-24
3576,32.0,Male,Canada,organic,2021-07-16
3577,24.0,Female,France,organic,2022-03-10
3578,64.0,Male,Germany,email,2020-11-04
3579,23.0,Other,Netherlands,email,2021-09-20
3580,47.0,Other,US,referral,2021-08-14
3581,43.0,Male,Canada,email,2021-02-21
3582,38.0,Other,Germany,email,2023-12-21
3583,26.0,Male,US,social,2024-03-04
3584,61.0,Male,UK,social,2020-06-27
3585,29.0,Female,US,social,2020-01-17
3586,25.0,Male,Netherlands,social,2023-08-24
3587,26.0,Female,Netherlands,paid_search,2023-09-10
3588,26.0,Female,Germany,organic,2020-08-12
3589,60.0,Female,Netherlands,social,2021-11-14
3590,55.0,Other,US,social,2020-06-28
3591,67.0,Other,Netherlands,social,2023-03-22
3592,27.0,Other,Netherlands,Email,2023-01-26
3593,26.0,Male,UK,paid_search,2019-12-04
3594,43.0,Female,France,organic,2020-09-10
3595,,Female,Spain,paid_search,2024-05-23
3596,26.0,Other,Germany,social,2021-08-11
3597,48.0,Female,Australia,referral,2024-07-02
3598,64.0,Male,Australia,referral,2020-01-16
3599,19.0,Female,Germany,social,2022-06-04
3600,64.0,Male,UK,social,2023-12-15
3601,67.0,Female,Spain,email,2023-08-08
3602,22.0,Female,Spain,referral,2019-04-17
3603,55.0,Other,France,organic,2021-07-08
3604,42.0,Other,France,organic,2019-02-17
3605,68.0,Male,Canada,email,2024-06-09
3606,30.0,Female,Spain,referral,2021-09-10
3607,61.0,Other,Netherlands,paid_Search,2024-11-27
3608,,Female,Netherlands,social,2022-12-05
3609,,Male,Spain,Email,2020-04-22
3610,35.0,Female,Netherlands,email,2024-07-16
3611,63.0,Other,UK,organic,2024-10-11
3612,,Female,Spain,social,2021-08-01
3613,,Female,Australia,organic,2024-06-20
3614,38.0,Other,UK,paid_search,2021-03-13
3615,36.0,Female,Germany,organic,2020-06-13
3616,32.0,Female,UK,organic,2020-03-08
3617,32.0,Other,US,email,2022-11-14
3618,31.0,Male,US,email,2019-05-15
3619,41.0,Male,US,organic,2020-01-28
3620,56.0,Other,France,social,2020-12-04
3621,27.0,Female,US,email,2022-11-08
3622,28.0,Male,Netherlands,referral,2022-06-06
3623,20.0,Male,France,referral,2024-01-08
3624,58.0,Other,Netherlands,social,2022-01-30
3625,54.0,Female,US,email,2023-02-25
3626,56.0,Female,Germany,email,2019-01-31
3627,61.0,Female,US,organic,2020-10-01
3628,27.0,Female,Netherlands,organic,2024-06-08
3629,26.0,Male,Germany,referral,2024-08-24
3630,69.0,Other,UK,social,2020-10-02
3631,40.0,Male,Spain,referral,2021-12-17
3632,29.0,Other,UK,paid_search,2021-08-01
3633,,Female,Canada,paid_search,2023-03-03
3634,,Female,Australia,paid_search,2024-04-16
3635,36.0,Other,France,email,2022-07-20
3636,53.0,Female,Spain,Email,2024-02-19
3637,30.0,Male,US,referral,2022-08-28
3638,35.0,Female,Germany,social,2022-11-20
3639,25.0,Male,Spain,organic,2021-04-29
3640,66.0,Female,France,referral,2021-05-25
3641,,Female,US,email,2022-02-14
3642,47.0,Other,France,paid_search,2024-08-08
3643,36.0,Female,Netherlands,referral,2019-07-31
3644,31.0,Male,France,organic,2024-07-02
3645,40.0,Female,France,referral,2021-05-04
3646,44.0,Male,Canada,paid_search,2024-11-07
3647,58.0,Male,Germany,referral,2024-11-09
3648,21.0,Female,Canada,organic,2021-07-24
3649,49.0,Male,Netherlands,email,2019-03-13
3650,,Male,UK,organic,2020-02-03
3651,31.0,Other,Australia,organic,2021-02-28
3652,65.0,Male,Australia,social,2020-02-25
3653,,Other,Netherlands,paid_search,2022-10-08
3654,52.0,Male,Netherlands,organic,2023-02-19
3655,56.0,Other,US,social,2021-02-24
3656,40.0,Female,Spain,paid_search,2023-08-24
3657,19.0,Male,Australia,social,2023-01-16
3658,23.0,Other,Spain,email,2019-05-18
3659,62.0,Male,UK,email,2024-07-15
3660,32.0,Female,Spain,paid_search,2024-08-29
3661,40.0,Other,Germany,social,2020-11-13
3662,61.0,Other,Australia,paid_search,2024-12-13
3663,67.0,Female,Spain,social,2024-08-05
3664,32.0,Female,Spain,email,2023-05-10
3665,66.0,Male,Netherlands,paid_search,2022-01-06
3666,48.0,Female,Canada,paid_search,2022-04-04
3667,47.0,Male,Germany,referral,2021-09-20
3668,41.0,Male,Spain,referral,2024-07-24
3669,52.0,Male,Canada,social,2023-08-07
3670,31.0,Female,UK,organic,2022-09-16
3671,57.0,Male,Canada,referral,2022-04-22
3672,39.0,Female,Australia,email,2020-10-26
3673,28.0,Other,France,paid_Search,2019-09-17
3674,23.0,Other,US,organic,2024-01-04
3675,20.0,Male,Netherlands,referral,2019-09-14
3676,66.0,Other,UK,paid_Search,2024-05-17
3677,64.0,Female,Australia,email,2022-08-17
3678,31.0,Female,Germany,organic,2021-11-06
3679,26.0,Female,Australia,paid_search,2024-07-02
3680,51.0,Male,Germany,paid_search,2021-04-03
3681,32.0,Male,Spain,paid_search,2021-02-26
3682,27.0,Male,France,email,2020-02-10
3683,50.0,Other,US,social,2024-12-02
3684,35.0,Female,Canada,paid_search,2020-05-25
3685,59.0,Male,Germany,paid_search,2019-07-07
3686,,Male,UK,referral,2020-07-15
3687,,Other,UK,paid_Search,2022-09-08
3688,36.0,Female,UK,paid_search,2019-03-09
3689,57.0,Other,Australia,referral,2022-02-19
3690,65.0,Female,Germany,social,2020-05-22
3691,25.0,Other,Netherlands,paid_search,2020-03-23
3692,55.0,Other,France,paid_search,2019-10-13
3693,48.0,Female,Germany,email,2020-08-18
3694,25.0,Other,Australia,email,2022-03-21
3695,52.0,Male,US,social,2024-09-21
3696,63.0,Female,Spain,organic,2024-12-06
3697,64.0,Female,Germany,email,2023-06-14
3698,27.0,Male,Australia,referral,2019-04-05
3699,55.0,Male,UK,paid_search,2022-05-02
3700,37.0,Female,Canada,Email,2022-05-21
3701,41.0,Male,Australia,paid_search,2024-02-08
3702,,Other,Spain,paid_search,2021-11-02
3703,31.0,Male,Spain,organic,2022-10-30
3704,33.0,Female,UK,organic,2021-02-09
3705,55.0,Male,Spain,social,2022-10-02
3706,21.0,Male,Germany,social,2022-06-02
3707,38.0,Male,Spain,referral,2021-08-20
3708,21.0,Female,Spain,email,2020-05-11
3709,19.0,Male,Canada,paid_search,2022-04-02
3710,65.0,Female,UK,email,2023-07-13
3711,,Female,France,paid_search,2023-08-23
3712,52.0,Other,UK,email,2023-05-28
3713,67.0,Other,Canada,email,2023-03-30
3714,57.0,Male,Canada,referral,2024-11-03
3715,30.0,Male,UK,paid_search,2022-01-31
3716,23.0,Other,UK,organic,2021-09-24
3717,26.0,Female,Spain,email,2024-04-15
3718,30.0,Male,Spain,social,2024-10-28
3719,35.0,Female,Canada,email,2022-06-03
3720,69.0,Other,UK,social,2019-12-08
3721,,Other,Spain,paid_search,2022-11-23
3722,44.0,Male,France,paid_search,2019-06-11
3723,19.0,Male,Spain,referral,2022-11-29
3724,65.0,Male,Netherlands,referral,2022-09-27
3725,53.0,Male,US,organic,2024-03-16
3726,25.0,Male,UK,paid_search,2024-04-09
3727,23.0,Male,UK,paid_search,2020-11-12
3728,35.0,Female,Australia,email,2024-12-15
3729,61.0,Male,France,Email,2024-07-29
3730,65.0,Male,US,paid_search,2020-06-14
3731,48.0,Female,Spain,organic,2023-05-27
3732,29.0,Other,UK,paid_search,2023-03-04
3733,34.0,Other,UK,paid_search,2022-03-20
3734,,Other,France,social,2019-08-08
3735,53.0,Female,France,organic,2022-07-13
3736,51.0,Other,Australia,social,2024-08-31
3737,68.0,Male,US,social,2022-10-22
3738,22.0,Male,Australia,referral,2023-07-06
3739,19.0,Other,Germany,referral,2024-03-03
3740,43.0,Male,Netherlands,referral,2023-12-29
3741,29.0,Other,France,email,2024-02-12
3742,44.0,Female,Canada,Email,2023-09-13
3743,19.0,Female,UK,paid_search,2021-03-15
3744,39.0,Other,Canada,referral,2020-10-28
3745,38.0,Male,Canada,email,2019-08-15
3746,57.0,Female,Australia,organic,2024-10-15
3747,62.0,Female,Canada,email,2021-02-27
3748,23.0,Other,Canada,paid_search,2021-02-05
3749,31.0,Female,Canada,social,2022-08-31
3750,49.0,Other,Germany,referral,2024-11-01
3751,32.0,Female,Netherlands,email,2024-07-21
3752,49.0,Male,Spain,email,2021-04-29
3753,52.0,Other,Netherlands,paid_Search,2020-10-27
3754,64.0,Female,US,social,2024-08-09
3755,33.0,Female,France,email,2023-08-05
3756,,Male,Netherlands,paid_search,2022-08-31
3757,41.0,Male,UK,social,2022-04-29
3758,53.0,Female,Germany,email,2019-02-26
3759,67.0,Other,Spain,organic,2021-04-24
3760,61.0,Other,Australia,email,2023-05-17
3761,,Female,Canada,paid_search,2022-10-26
3762,58.0,Male,France,organic,2022-03-26
3763,,Female,Spain,referral,2022-03-04
3764,32.0,Female,Spain,organic,2024-06-14
3765,57.0,Female,Australia,referral,2020-04-15
3766,19.0,Other,France,social,2024-02-06
3767,55.0,Other,Germany,referral,2022-01-13
3768,37.0,Female,UK,email,2023-01-16
3769,,Male,US,social,2020-08-21
3770,21.0,Other,US,paid_search,2020-09-12
3771,62.0,Other,US,social,2023-04-21
3772,36.0,Other,France,referral,2021-10-21
3773,42.0,Other,US,referral,2020-02-20
3774,56.0,Male,US,email,2020-06-29
3775,64.0,Other,US,paid_search,2019-12-17
3776,23.0,Female,Germany,organic,2022-06-06
3777,47.0,Male,Spain,organic,2020-03-01
3778,36.0,Female,Spain,referral,2020-12-06
3779,34.0,Male,Netherlands,organic,2021-02-10
3780,44.0,Male,Germany,social,2024-07-25
3781,45.0,Male,Canada,referral,2021-05-15
3782,43.0,Other,Netherlands,organic,2024-07-27
3783,35.0,Female,Germany,social,2024-10-23
3784,33.0,Other,Germany,email,2019-02-05
3785,33.0,Other,France,email,2024-08-17
3786,57.0,Female,Spain,social,2019-12-21
3787,41.0,Female,US,social,2021-08-11
3788,,Female,UK,social,2020-12-25
3789,51.0,Other,Germany,social,2023-03-25
3790,20.0,Female,Netherlands,organic,2023-08-31
3791,58.0,Female,Germany,email,2024-04-27
3792,21.0,Female,Germany,referral,2024-02-02
3793,55.0,Male,Australia,organic,2020-09-26
3794,36.0,Other,Canada,referral,2020-11-29
3795,20.0,Other,UK,email,2019-03-28
3796,33.0,Other,Germany,paid_search,2023-09-26
3797,,Male,France,organic,2022-05-20
3798,,Male,France,social,2019-07-01
3799,56.0,Other,US,social,2019-12-04
3800,39.0,Other,Spain,paid_search,2022-01-05
3801,41.0,Other,Spain,organic,2022-06-26
3802,20.0,Other,Spain,social,2024-12-16
3803,37.0,Female,Germany,paid_search,2024-07-18
3804,46.0,Male,Canada,email,2023-06-23
3805,37.0,Female,US,social,2019-01-07
3806,33.0,Male,Australia,social,2021-03-15
3807,65.0,Female,UK,referral,2024-02-03
3808,65.0,Male,France,referral,2020-12-16
3809,65.0,Other,Germany,paid_Search,2023-10-30
3810,62.0,Female,US,paid_search,2023-11-23
3811,61.0,Other,UK,referral,2023-10-24
3812,54.0,Female,Netherlands,organic,2023-04-13
3813,,Female,France,paid_search,2024-09-22
3814,45.0,Male,Germany,paid_search,2022-10-06
3815,,Female,Germany,paid_search,2021-09-06
3816,30.0,Other,US,referral,2024-05-02
3817,65.0,Female,Netherlands,organic,2023-12-24
3818,18.0,Female,Netherlands,paid_search,2023-03-27
3819,51.0,Female,Australia,organic,2021-05-04
3820,22.0,Other,Netherlands,social,2022-04-15
3821,60.0,Male,Germany,email,2021-05-03
3822,23.0,Other,US,organic,2020-06-20
3823,64.0,Other,Australia,social,2023-07-08
3824,47.0,Male,Germany,email,2020-11-09
3825,69.0,Female,Spain,paid_search,2019-08-01
3826,66.0,Male,Australia,social,2020-07-22
3827,53.0,Other,Canada,organic,2021-03-21
3828,,Female,Germany,email,2019-09-19
3829,34.0,Male,Australia,social,2023-04-17
3830,28.0,Female,Spain,paid_search,2024-11-13
3831,60.0,Male,Netherlands,referral,2019-04-08
3832,30.0,Other,US,social,2024-05-10
3833,61.0,Other,US,paid_search,2023-10-30
3834,65.0,Female,UK,email,2019-11-10
3835,67.0,Female,Australia,social,2020-11-15
3836,18.0,Female,Netherlands,referral,2020-06-14
3837,50.0,Male,US,organic,2021-09-02
3838,42.0,Female,Netherlands,referral,2020-12-23
3839,57.0,Male,France,referral,2020-03-14
3840,30.0,Female,US,email,2019-04-21
3841,29.0,Other,US,referral,2022-06-05
3842,34.0,Other,UK,paid_search,2024-03-04
3843,,Female,Spain,paid_search,2020-06-27
3844,67.0,Other,UK,organic,2022-05-03
3845,40.0,Other,UK,referral,2022-04-07
3846,66.0,Male,France,organic,2023-04-20
3847,19.0,Other,France,referral,2019-01-15
3848,67.0,Female,Australia,paid_search,2024-07-09
3849,19.0,Male,UK,social,2021-02-06
3850,26.0,Female,Canada,referral,2021-03-08
3851,65.0,Female,France,Email,2024-03-18
3852,19.0,Female,UK,paid_search,2021-11-20
3853,45.0,Other,Canada,paid_search,2019-02-28
3854,64.0,Male,France,referral,2019-08-18
3855,33.0,Other,Spain,paid_search,2024-03-05
3856,63.0,Other,France,organic,2021-03-19
3857,40.0,Male,Australia,organic,2020-01-16
3858,18.0,Other,UK,email,2019-10-26
3859,41.0,Other,Netherlands,organic,2022-10-06
3860,67.0,Other,Netherlands,referral,2020-12-17
3861,57.0,Other,UK,referral,2022-01-08
3862,40.0,Male,Canada,email,2023-03-03
