transaction_id,customer_id,product_category,purchase_value,discount_used,purchase_date
6854,3931,fashion,19.31,0,2024-04-08
6855,2884,toys,37.71,0,2021-06-27
6856,4058,sports,88.79,0,2022-07-01
6857,5605,beauty,55.3,1,2021-04-04
6858,129,home,121.14,1,2019-03-28
6859,1143,home,46.41,0,2022-07-20
6860,8092,electronics,91.93,0,2019-06-15
6861,9521,electronics,41.75,1,2023-08-17
6862,834,fashion,70.12,0,2020-10-12
6863,332,electronics,24.37,0,2022-08-10
6864,2434,home,55.29,0,2022-10-11
6865,3924,sports,33.92,0,2021-08-31
6866,3266,fashion,29.36,0,2023-12-14
6867,599,toys,36.21,0,2022-12-30
6868,4047,sports,54.12,0,2024-04-23
6869,2426,fashion,47.6,1,2021-02-12
6870,8281,sports,16.41,0,2022-06-04
6871,6632,home,17.38,0,2022-12-26
6872,89,electronics,10.68,1,2022-09-25
6873,3955,beauty,60.79,0,2024-12-22
6874,6456,home,100.64,0,2019-11-28
6875,4849,sports,25.57,0,2021-04-07
6876,1544,home,113.21,1,2022-09-21
6877,8174,electronics,93.89,0,2024-09-28
6878,4725,sports,30.9,1,2022-03-09
6879,4173,home,45.61,0,2022-03-13
6880,2860,sports,19.76,0,2023-11-06
6881,2169,fashion,70.49,1,2019-02-20
6882,672,electronics,46.59,0,2023-10-12
6883,4962,sports,43.5,1,2022-08-30
6884,5219,toys,58.44,1,2022-08-22
6885,4909,electronics,58.95,0,2019-12-11
6886,4575,toys,43.9,0,2019-05-13
6887,7433,electronics,40.17,1,2020-09-07
6888,2226,fashion,56.62,1,2023-01-12
6889,9225,sports,56.21,0,2021-10-31
6890,1199,beauty,35.19,0,2020-03-16
6891,2889,toys,18.04,0,2022-05-07
6892,701,electronics,150.72,0,2023-05-27
6893,5691,toys,172.34,0,2023-06-25
6894,6778,beauty,29.61,0,2022-10-05
6895,5853,beauty,73.55,0,2021-07-11
6896,8282,sports,117.06,0,2019-07-31
6897,264,home,24.0,0,2023-03-17
6898,3541,beauty,35.63,0,2020-11-05
6899,1063,sports,94.21,0,2020-06-05
6900,6885,sports,42.95,0,2022-11-03
6901,8155,beauty,69.85,0,2020-05-09
6902,8527,sports,38.96,1,2021-07-27
6903,2962,fashion,52.44,1,2022-01-27
6904,1926,sports,56.73,0,2022-07-29
6905,9134,fashion,30.7,0,2024-08-28
6906,4259,beauty,16.24,1,2024-10-27
6907,1587,home,92.09,0,2021-11-28
6908,308,beauty,83.44,0,2024-02-01
6909,6174,home,40.11,0,2024-05-05
6910,2462,fashion,59.87,0,2020-01-22
6911,5635,home,67.81,1,2020-05-13
6912,7081,home,79.5,1,2020-07-02
6913,798,home,143.57,1,2023-05-30
6914,4762,home,85.59,0,2019-05-10
6915,8033,electronics,34.59,1,2023-07-01
6916,9050,fashion,17.59,1,2022-06-17
6917,2424,electronics,49.33,0,2020-07-17
6918,7489,electronics,53.17,0,2022-01-25
6919,1839,beauty,83.84,0,2020-07-10
6920,4365,electronics,138.13,0,2020-08-10
6921,9536,home,110.98,0,2021-01-22
6922,2171,electronics,47.7,0,2021-03-14
6923,4557,fashion,64.5,0,2021-11-05
6924,160,electronics,37.27,0,2021-10-19
6925,2391,electronics,194.66,1,2021-02-16
6926,6067,fashion,194.91,0,2022-05-06
6927,2101,home,131.05,0,2019-09-23
6928,1999,electronics,39.51,1,2023-06-08
6929,3066,home,70.07,0,2024-10-14
6930,7082,beauty,59.33,0,2022-07-25
6931,6461,home,71.87,0,2022-03-07
6932,5571,home,144.63,1,2024-08-17
6933,9716,sports,181.87,1,2021-02-07
6934,9981,sports,59.59,0,2024-12-22
6935,3590,home,88.08,0,2024-05-03
6936,1818,beauty,92.38,1,2022-05-22
6937,528,sports,12.31,0,2023-05-04
6938,7585,beauty,38.46,0,2024-12-19
6939,296,home,46.2,1,2019-11-09
6940,6203,electronics,26.92,0,2023-08-08
6941,1472,beauty,85.08,0,2022-03-07
6942,2834,fashion,15.57,0,2020-05-23
6943,9541,electronics,51.43,1,2019-06-10
6944,3424,sports,45.76,0,2024-04-14
6945,4614,toys,50.89,0,2022-04-12
6946,7214,sports,23.17,0,2021-02-01
6947,5213,toys,47.93,0,2022-07-16
6948,2415,electronics,23.57,0,2023-12-08
6949,5907,home,53.62,1,2022-03-27
6950,2487,fashion,50.27,0,2021-07-31
6951,4584,electronics,27.55,0,2022-12-08
6952,7237,toys,403.12,0,2021-04-27
6953,7466,home,57.58,0,2024-04-29
6954,1287,beauty,31.77,1,2021-10-02
6955,1381,electronics,24.92,1,2019-03-22
6956,6850,home,22.07,0,2022-03-04
6957,9661,home,145.48,0,2024-06-27
6958,4855,fashion,64.79,1,2024-04-21
6959,943,sports,29.08,1,2022-05-09
6960,1846,home,72.57,0,2023-04-20
6961,1678,electronics,102.84,0,2019-06-21
6962,9259,fashion,210.82,0,2022-07-13
6963,8971,electronics,61.3,0,2022-07-20
6964,3489,fashion,37.68,0,2023-08-22
6965,6975,sports,57.99,0,2020-11-02
6966,2335,beauty,6.21,1,2022-02-11
6967,9378,toys,116.67,1,2021-07-25
6968,2749,toys,24.75,1,2019-03-05
6969,3983,electronics,103.18,0,2020-07-05
6970,8337,fashion,44.38,1,2020-01-15
6971,9174,toys,49.14,0,2024-11-04
6972,3993,toys,128.58,1,2021-09-26
6973,247,sports,61.68,0,2020-06-29
6974,2212,electronics,25.86,1,2023-05-02
6975,9869,fashion,11.64,0,2020-05-01
6976,5875,home,56.71,0,2023-02-15
6977,7644,beauty,83.09,1,2021-05-31
6978,1418,beauty,215.24,0,2024-02-05
6979,7274,fashion,58.28,0,2020-05-30
6980,4193,toys,134.03,1,2020-07-05
6981,9616,sports,82.38,1,2020-06-26
6982,7370,electronics,57.87,0,2024-05-26
6983,3259,fashion,87.12,0,2024-02-05
6984,4215,home,76.48,0,2020-10-17
6985,2876,electronics,111.97,0,2020-09-23
6986,5106,home,64.54,1,2019-05-27
6987,3652,fashion,26.52,0,2019-08-19
6988,1382,sports,78.28,1,2019-02-28
6989,9868,sports,61.82,1,2024-09-26
6990,2673,beauty,44.21,0,2022-12-29
6991,867,beauty,47.07,0,2019-06-27
6992,797,electronics,152.95,0,2019-01-18
6993,2542,electronics,67.74,1,2021-05-26
6994,2719,home,97.27,0,2023-07-20
6995,6178,toys,74.8,0,2020-08-02
6996,3158,home,49.86,1,2023-12-01
6997,6868,home,22.77,0,2021-09-20
6998,4749,sports,77.66,0,2020-06-18
6999,6715,sports,21.77,0,2020-04-14
7000,6071,beauty,120.92,0,2023-12-21
7001,6016,toys,33.93,0,2022-08-22
7002,20,fashion,36.4,0,2021-01-16
7003,8698,fashion,99.64,0,2024-07-18
7004,2858,home,33.47,0,2021-04-05
7005,7617,sports,123.49,1,2021-05-25
7006,3094,fashion,75.96,0,2021-12-14
7007,4370,beauty,214.14,0,2024-10-22
7008,8568,home,45.75,0,2019-01-11
7009,5532,electronics,14.13,0,2020-01-20
7010,122,beauty,111.24,0,2022-07-27
7011,3689,home,29.77,0,2022-03-29
7012,4327,fashion,60.35,0,2020-05-25
7013,6552,home,120.35,0,2021-11-16
7014,1894,electronics,161.48,1,2024-12-16
7015,7903,sports,118.17,0,2019-05-04
7016,1117,toys,95.5,0,2022-12-05
7017,678,electronics,26.01,1,2020-09-20
7018,8282,beauty,59.66,1,2021-09-18
7019,5018,beauty,32.81,0,2022-01-11
7020,3544,beauty,37.0,1,2022-10-27
7021,7209,home,23.95,0,2019-03-17
7022,2509,beauty,31.18,0,2024-02-02
7023,3881,sports,93.11,1,2022-03-28
7024,1553,beauty,60.73,0,2021-02-23
7025,6594,home,97.58,0,2019-11-13
7026,1362,home,95.74,0,2021-02-01
7027,3915,beauty,34.53,1,2020-01-12
7028,6894,sports,131.17,0,2022-11-08
7029,3344,electronics,36.49,0,2022-04-10
7030,8777,electronics,28.01,1,2020-06-10
7031,6179,beauty,44.83,0,2020-11-09
7032,8947,beauty,24.44,0,2022-07-29
7033,8973,sports,46.37,0,2023-04-05
7034,3508,home,79.79,0,2021-09-08
7035,4086,electronics,69.2,0,2019-05-14
7036,7470,beauty,92.19,1,2020-05-05
7037,1867,electronics,75.15,1,2019-08-18
7038,4481,toys,69.91,0,2024-08-04
7039,371,beauty,107.46,0,2023-09-16
7040,4729,sports,10.7,0,2023-06-27
7041,2425,beauty,76.43,1,2022-08-16
7042,5450,sports,31.86,0,2021-08-04
7043,2310,electronics,149.69,0,2023-08-11
7044,7753,electronics,90.75,0,2020-03-02
7045,2095,toys,57.67,1,2022-06-26
7046,2621,home,97.32,0,2019-01-01
7047,944,toys,19.55,0,2021-11-27
7048,9431,beauty,38.51,0,2020-07-24
7049,5497,fashion,99.69,1,2023-07-02
7050,7412,home,19.1,1,2022-05-04
7051,4334,sports,70.63,1,2019-09-26
7052,2344,fashion,92.87,0,2020-04-25
7053,1800,home,93.27,0,2022-10-07
7054,7712,fashion,298.54,0,2022-08-05
7055,9592,fashion,137.37,0,2024-07-27
7056,6095,toys,25.26,0,2019-01-24
7057,4575,sports,113.5,1,2020-11-29
7058,3676,toys,72.67,0,2021-10-21
7059,8652,beauty,25.18,0,2021-08-17
7060,8743,fashion,54.04,0,2023-04-09
7061,7270,electronics,513.76,0,2019-03-11
7062,9330,toys,75.75,0,2022-05-12
7063,7336,fashion,129.85,1,2023-03-18
7064,5381,beauty,47.71,0,2019-10-06
7065,2127,home,51.46,0,2024-05-02
7066,3083,toys,31.24,1,2021-10-01
7067,3861,fashion,9.06,0,2024-04-25
7068,7359,home,87.53,1,2022-08-31
7069,9438,home,197.61,0,2020-11-02
7070,3415,electronics,48.12,0,2022-01-10
7071,4616,electronics,55.74,0,2019-01-02
7072,6156,beauty,121.69,0,2024-07-05
7073,8527,fashion,42.8,1,2020-05-22
7074,5402,sports,52.74,0,2022-11-29
7075,4563,beauty,54.83,0,2023-08-12
7076,301,sports,168.06,0,2023-03-08
7077,4238,home,187.69,0,2020-12-04
7078,2486,fashion,52.51,0,2023-07-16
7079,2544,beauty,12.11,0,2021-05-24
7080,3655,home,54.71,0,2020-12-10
7081,7856,home,85.02,1,2020-04-30
7082,6213,home,28.71,1,2024-12-04
7083,7209,toys,36.36,0,2024-01-17
7084,1115,home,24.37,0,2023-11-13
7085,5775,fashion,22.7,0,2022-10-31
7086,215,beauty,18.75,0,2021-11-27
7087,9352,toys,94.68,0,2019-03-17
7088,5348,beauty,68.59,0,2022-09-15
7089,8164,sports,75.38,0,2020-09-01
7090,1169,toys,1.96,0,2024-04-09
7091,2695,beauty,232.05,0,2020-11-07
7092,2251,sports,177.41,0,2023-05-18
7093,8466,home,23.91,0,2024-11-26
7094,7012,electronics,52.55,0,2023-06-21
7095,8172,sports,149.34,0,2023-07-18
7096,5698,electronics,35.76,0,2024-07-04
7097,4673,sports,41.26,0,2023-08-08
7098,8166,fashion,30.43,0,2024-11-18
7099,2207,beauty,37.04,0,2024-02-13
7100,5627,home,42.81,0,2024-07-21
7101,4897,beauty,72.79,0,2019-07-06
7102,9941,electronics,106.14,0,2021-04-25
7103,6184,toys,4.53,1,2020-12-07
7104,1317,beauty,53.82,0,2024-11-23
7105,3554,fashion,19.21,1,2020-02-14
7106,767,toys,27.33,0,2024-03-12
7107,6704,toys,60.33,0,2021-01-22
7108,8579,fashion,34.74,1,2021-11-23
7109,1481,fashion,123.95,0,2019-06-20
7110,4165,sports,17.12,0,2024-09-02
7111,6714,sports,40.68,1,2022-01-06
7112,8928,electronics,168.29,0,2021-12-28
7113,6006,home,49.0,1,2020-02-19
7114,9310,home,85.47,0,2021-05-14
7115,93,electronics,151.5,1,2023-11-23
7116,6218,toys,159.33,0,2023-05-17
7117,4153,sports,80.99,0,2023-09-24
7118,7370,fashion,53.49,0,2024-04-26
7119,5870,home,107.94,0,2022-02-09
7120,156,fashion,30.81,1,2020-08-26
7121,428,beauty,65.6,1,2023-08-10
7122,639,fashion,14.4,0,2019-08-29
7123,4056,sports,122.75,0,2019-09-19
7124,8677,home,62.34,0,2019-07-12
7125,8362,toys,118.84,0,2022-12-16
7126,5029,fashion,59.79,0,2023-05-18
7127,3509,toys,67.2,0,2023-10-15
7128,8342,toys,43.36,0,2022-03-20
7129,699,sports,92.57,0,2020-01-14
7130,8023,sports,87.38,0,2020-12-02
7131,854,sports,49.37,1,2020-11-29
7132,5258,electronics,39.0,1,2020-04-09
7133,565,fashion,55.54,0,2024-06-03
7134,494,sports,39.68,0,2021-11-08
7135,6912,beauty,69.48,0,2023-04-12
7136,8793,electronics,56.23,0,2019-03-11
7137,7306,sports,66.82,0,2020-05-28
7138,8942,toys,92.08,0,2022-05-27
7139,8280,toys,105.35,0,2023-01-27
7140,2423,electronics,21.5,0,2024-10-03
7141,5523,electronics,14.46,1,2019-11-29
7142,136,beauty,18.96,0,2020-03-13
7143,2660,toys,148.0,0,2024-09-17
7144,5361,toys,39.75,1,2021-12-01
7145,5517,beauty,36.92,1,2020-07-04
7146,8977,beauty,20.92,0,2020-06-22
7147,7187,sports,21.99,0,2019-08-18
7148,3237,toys,83.96,1,2021-08-03
7149,8237,beauty,26.65,0,2021-09-14
7150,4387,home,58.79,1,2020-02-22
7151,4463,home,33.58,0,2021-02-12
7152,9340,electronics,26.86,1,2024-03-08
7153,9535,sports,22.89,1,2022-11-06
7154,8909,electronics,31.13,0,2019-07-07
7155,9011,home,53.97,0,2020-08-25
7156,1888,beauty,9.34,1,2022-05-04
7157,745,toys,41.6,0,2024-07-19
7158,8462,sports,40.34,0,2023-11-09
7159,8759,toys,145.59,0,2022-08-06
7160,2645,sports,73.39,0,2021-05-24
7161,5144,beauty,105.51,1,2022-09-18
7162,4489,fashion,129.83,0,2023-11-13
7163,4632,beauty,67.08,1,2020-10-02
7164,9736,home,135.52,0,2021-11-06
7165,5114,beauty,47.16,1,2023-04-13
7166,5495,electronics,99.73,0,2021-12-04
7167,7328,fashion,30.09,1,2022-04-09
7168,947,home,120.98,0,2024-03-03
7169,7675,electronics,194.86,0,2019-04-28
7170,1035,beauty,98.34,0,2023-08-23
7171,6574,electronics,65.47,0,2023-05-12
7172,830,home,9.84,0,2023-03-18
7173,2148,electronics,51.55,0,2023-04-30
7174,2099,home,83.44,1,2021-06-05
7175,4162,home,79.49,0,2024-10-19
7176,7254,beauty,45.15,0,2020-09-08
7177,7693,fashion,100.68,0,2023-06-02
7178,8782,sports,96.28,0,2024-08-30
7179,8693,fashion,110.94,1,2019-02-05
7180,4094,fashion,71.29,1,2023-07-14
7181,6737,beauty,74.05,0,2019-01-20
7182,6967,fashion,55.88,0,2023-06-21
7183,5873,sports,40.58,0,2019-11-18
7184,7926,toys,58.04,1,2019-04-07
7185,1877,home,86.06,0,2020-02-21
7186,1784,beauty,47.7,0,2023-06-27
7187,4368,electronics,148.87,0,2019-01-17
7188,1914,beauty,72.85,1,2022-11-03
7189,8928,electronics,74.05,0,2024-03-30
7190,1757,beauty,178.06,0,2023-07-05
7191,838,sports,80.64,0,2021-07-12
7192,7735,beauty,57.83,0,2022-02-10
7193,949,toys,147.14,0,2019-12-15
7194,902,electronics,83.84,1,2019-06-05
7195,6282,toys,75.51,1,2024-02-27
7196,7456,toys,67.28,0,2023-07-06
7197,2969,toys,95.41,0,2020-10-20
7198,7901,electronics,88.43,1,2023-11-22
7199,6280,sports,76.77,1,2022-10-27
7200,4508,sports,43.15,0,2022-08-19
7201,3999,sports,118.95,0,2022-09-13
7202,7014,fashion,5.86,1,2022-02-22
7203,5600,fashion,114.06,0,2019-12-28
7204,6616,sports,112.34,0,2023-11-11
7205,8184,fashion,193.33,0,2023-02-08
7206,4049,beauty,37.78,1,2019-01-20
7207,4908,home,77.27,0,2021-08-15
7208,422,beauty,85.23,0,2022-12-25
7209,8506,toys,18.88,1,2023-04-16
7210,9575,toys,69.46,0,2023-10-17
7211,6229,beauty,120.27,0,2020-11-16
7212,5165,home,40.45,0,2019-03-06
7213,5879,electronics,45.53,0,2024-02-29
7214,5615,beauty,40.14,1,2020-07-22
7215,6966,home,51.67,1,2021-09-26
7216,627,home,135.89,0,2024-07-26
7217,581,beauty,131.07,1,2021-07-12
7218,8162,fashion,243.57,0,2022-04-28
7219,5140,electronics,23.69,0,2024-01-26
7220,5485,toys,18.89,0,2021-01-28
7221,3725,electronics,35.53,1,2020-05-04
7222,8064,beauty,150.89,0,2024-11-22
7223,3767,electronics,139.38,0,2022-08-31
7224,4519,electronics,44.93,0,2023-02-16
7225,7843,toys,36.29,1,2019-12-17
7226,2421,home,82.95,0,2024-11-06
7227,8020,electronics,46.73,0,2020-07-02
7228,9283,electronics,47.69,1,2022-07-27
7229,217,home,126.03,0,2019-06-10
7230,7450,beauty,45.49,0,2023-08-28
7231,881,sports,32.73,0,2023-04-20
7232,5031,fashion,287.77,0,2024-09-14
7233,4289,beauty,33.5,0,2021-03-18
7234,8344,home,42.75,0,2021-10-27
7235,1892,beauty,47.52,1,2022-09-27
7236,9908,fashion,44.52,0,2023-10-25
7237,6250,fashion,35.28,1,2019-12-08
7238,6199,toys,51.69,0,2021-06-08
7239,4154,toys,9.77,1,2021-04-22
7240,191,electronics,40.8,1,2022-06-28
7241,8374,sports,6.32,0,2021-04-01
7242,119,beauty,190.09,0,2024-02-20
7243,6826,home,58.56,1,2020-06-26
7244,1447,electronics,127.35,1,2023-05-25
7245,1185,electronics,53.68,1,2023-08-05
7246,5139,sports,55.88,1,2019-02-05
7247,1430,fashion,103.94,1,2022-03-11
7248,317,toys,17.46,0,2022-11-26
7249,9129,home,51.48,1,2020-06-03
7250,6340,home,47.87,0,2023-06-02
7251,8384,electronics,41.96,0,2023-12-28
7252,7058,fashion,6.05,0,2020-04-26
7253,31,electronics,26.67,0,2020-10-25
7254,3803,toys,66.19,1,2023-10-28
7255,6489,electronics,65.0,0,2023-07-27
7256,4310,electronics,47.45,0,2023-02-13
7257,6405,toys,7.26,1,2024-11-29
7258,7813,beauty,31.16,0,2023-08-29
7259,1168,beauty,207.44,0,2024-09-21
7260,9680,home,83.85,0,2020-07-08
7261,6736,toys,133.85,0,2024-06-18
7262,2955,sports,89.19,0,2024-01-13
7263,4820,toys,61.37,0,2022-09-16
7264,1129,electronics,255.29,1,2024-09-27
7265,5498,toys,4.18,0,2024-05-15
7266,6631,electronics,13.17,0,2022-11-14
7267,306,sports,57.89,0,2021-07-30
7268,3505,home,64.26,1,2021-11-21
7269,7195,sports,61.6,1,2019-12-11
7270,2489,home,93.59,1,2019-09-17
7271,9454,toys,71.81,0,2023-03-30
7272,251,sports,17.03,0,2022-12-19
7273,8093,fashion,53.03,0,2023-09-13
7274,5978,fashion,93.15,0,2019-05-05
7275,1347,fashion,26.02,1,2021-05-30
7276,773,toys,224.53,0,2019-05-12
7277,1513,toys,15.79,0,2020-10-18
7278,4342,fashion,62.46,0,2020-12-05
7279,1011,home,40.18,0,2024-08-19
7280,3202,toys,17.76,0,2021-03-11
7281,3943,electronics,93.14,0,2021-09-19
7282,3472,toys,60.86,0,2019-11-13
7283,1028,electronics,91.96,0,2024-01-04
7284,9433,electronics,19.99,0,2023-12-12
7285,8552,fashion,128.06,0,2023-12-27
7286,4135,home,57.11,0,2023-10-17
7287,4130,electronics,51.09,0,2022-06-22
7288,1327,fashion,241.57,0,2019-09-21
7289,9826,fashion,206.74,0,2023-12-23
7290,2002,electronics,110.14,0,2021-04-10
7291,3739,sports,112.82,0,2020-05-08
7292,1359,toys,100.02,0,2023-01-27
7293,1561,home,28.27,0,2019-11-14
7294,25,beauty,20.1,0,2023-05-11
7295,4283,beauty,62.11,0,2019-10-13
7296,3596,electronics,49.11,0,2020-01-01
7297,9868,beauty,114.17,1,2020-08-22
7298,7528,fashion,117.42,0,2022-02-05
7299,3623,electronics,81.62,1,2019-09-17
7300,2699,electronics,103.88,0,2023-03-02
7301,1573,electronics,95.14,0,2019-05-23
7302,698,fashion,12.87,1,2023-09-26
7303,9073,beauty,44.26,0,2023-07-16
7304,6083,home,35.24,0,2022-05-19
7305,8105,fashion,50.61,0,2023-01-29
7306,7539,sports,44.02,0,2021-05-03
7307,1606,beauty,38.59,1,2023-07-17
7308,8425,sports,21.48,1,2023-06-14
7309,3225,sports,27.5,0,2024-11-23
7310,1545,electronics,4.21,1,2020-09-07
7311,7437,electronics,88.36,0,2019-07-21
7312,6159,sports,64.9,0,2021-08-07
7313,1392,beauty,222.83,0,2023-02-28
7314,6562,toys,143.51,0,2024-02-01
7315,1947,electronics,26.58,0,2022-09-13
7316,6126,toys,17.33,0,2020-05-31
7317,3282,home,54.25,0,2022-01-28
7318,3849,beauty,9.1,1,2022-07-23
7319,896,beauty,52.65,0,2021-08-22
7320,9281,home,74.19,1,2023-09-26
7321,6278,electronics,84.29,0,2023-07-05
7322,8635,fashion,134.34,0,2020-12-17
7323,2780,sports,109.23,1,2019-05-05
7324,8960,beauty,223.13,0,2020-08-26
7325,9650,sports,65.85,0,2023-02-18
7326,1821,toys,110.8,0,2024-07-18
7327,9275,beauty,22.15,1,2023-12-06
7328,8905,beauty,162.21,0,2022-09-15
7329,7983,sports,24.05,0,2023-05-13
7330,1169,fashion,55.64,0,2024-09-04
7331,8664,toys,160.76,0,2021-09-21
7332,1431,electronics,51.02,0,2024-11-14
7333,5473,fashion,129.9,1,2020-03-26
7334,5264,fashion,101.28,0,2020-03-06
7335,2015,home,24.39,1,2020-04-14
7336,7740,home,133.47,0,2022-10-07
7337,6925,electronics,130.12,1,2022-06-19
7338,9410,electronics,40.72,0,2023-02-23
7339,7748,sports,83.87,0,2020-07-23
7340,3010,sports,126.65,1,2019-12-24
7341,324,sports,30.09,1,2024-12-02
7342,894,sports,73.92,1,2023-10-28
7343,8466,home,157.68,1,2020-05-23
7344,2645,sports,46.39,1,2020-06-21
7345,4917,home,71.18,0,2021-05-04
7346,4764,home,31.58,0,2021-05-13
7347,3217,toys,28.28,0,2019-04-26
7348,5157,home,85.91,1,2020-01-12
7349,3812,fashion,79.42,0,2023-03-10
7350,8534,home,16.95,0,2023-07-24
7351,6882,fashion,29.74,1,2023-03-18
7352,7175,fashion,50.38,0,2024-10-21
7353,1079,beauty,91.42,0,2021-09-30
7354,9165,home,10.1,0,2023-09-09
7355,8551,beauty,54.6,1,2021-03-22
7356,1422,home,40.16,0,2024-03-21
7357,3269,electronics,43.44,1,2023-05-16
7358,810,toys,33.45,1,2019-07-19
7359,2571,sports,294.94,0,2021-09-29
7360,6410,home,22.47,0,2023-05-20
7361,210,home,112.7,0,2021-10-31
7362,3655,beauty,26.91,1,2019-07-08
7363,4306,home,48.68,0,2021-08-13
7364,563,sports,23.31,0,2022-06-26
7365,4497,sports,103.84,0,2019-03-01
7366,4683,electronics,104.81,0,2023-04-13
7367,8073,beauty,96.47,0,2019-03-23
7368,1240,toys,197.4,0,2019-08-25
7369,5504,fashion,113.02,1,2020-12-28
7370,2483,beauty,8.36,0,2021-05-14
7371,1162,home,15.45,0,2020-10-31
7372,381,electronics,20.21,0,2021-09-06
7373,2197,electronics,41.38,0,2023-10-03
7374,9299,toys,185.42,0,2021-11-21
7375,4441,electronics,109.4,0,2020-10-18
7376,1997,electronics,135.24,1,2022-09-25
7377,9504,toys,90.49,0,2023-01-15
7378,6296,sports,47.49,0,2023-12-27
7379,3140,electronics,81.47,0,2024-05-04
7380,9086,beauty,111.56,0,2024-06-12
7381,6905,fashion,68.01,0,2021-05-28
7382,9223,home,18.57,0,2024-04-22
7383,9984,toys,150.09,0,2019-02-12
7384,1902,electronics,34.22,1,2019-11-11
7385,6702,beauty,54.23,0,2022-02-22
7386,9006,electronics,89.64,0,2023-04-24
7387,6770,fashion,121.66,0,2023-12-23
7388,9705,fashion,38.63,0,2019-08-05
7389,7262,beauty,165.85,0,2019-11-23
7390,464,electronics,136.48,0,2021-10-01
7391,5483,toys,158.65,0,2022-03-31
7392,3029,home,9.47,0,2020-11-11
7393,4398,sports,33.71,0,2023-12-04
7394,7156,beauty,84.28,0,2021-11-11
7395,9496,toys,108.71,0,2022-01-13
7396,8511,sports,77.11,1,2023-01-13
7397,9945,fashion,153.63,0,2019-08-27
7398,655,sports,60.63,1,2021-10-09
7399,9692,fashion,31.09,0,2022-05-18
7400,3174,fashion,169.25,0,2019-04-24
7401,1963,home,81.57,1,2024-06-01
7402,8779,fashion,97.34,0,2023-06-23
7403,9280,beauty,43.04,0,2021-01-26
7404,8969,home,40.61,1,2024-09-29
7405,1838,fashion,65.05,0,2021-10-14
7406,9401,fashion,16.44,0,2023-12-19
7407,3142,fashion,50.47,0,2021-03-29
7408,4050,sports,68.91,1,2024-01-24
7409,7218,electronics,143.62,0,2020-04-08
7410,6875,beauty,82.6,0,2022-05-30
7411,9678,fashion,23.03,0,2022-03-11
7412,2947,home,89.32,0,2024-10-01
7413,9193,toys,27.39,0,2023-11-25
7414,6370,beauty,84.52,0,2021-11-30
7415,3043,beauty,28.29,1,2021-01-11
7416,1928,sports,74.71,1,2019-03-29
7417,8953,electronics,100.25,0,2022-02-01
7418,9310,toys,0.58,1,2023-07-16
7419,899,beauty,308.6,0,2019-12-03
7420,9276,beauty,80.68,0,2019-03-04
7421,1498,beauty,150.78,0,2024-06-19
7422,2082,sports,102.37,1,2022-08-31
7423,983,beauty,115.13,0,2022-08-06
7424,3399,beauty,56.23,1,2019-11-07
7425,3869,toys,80.08,0,2021-10-08
7426,3049,beauty,73.03,1,2019-03-22
7427,7423,home,18.36,0,2019-06-26
7428,5926,toys,89.43,1,2022-05-24
7429,9809,beauty,73.58,0,2023-03-02
7430,3421,electronics,47.33,0,2019-07-17
7431,4796,home,63.75,0,2021-02-22
7432,8812,home,180.61,0,2020-11-17
7433,4825,beauty,56.11,0,2019-05-22
7434,6181,sports,30.47,0,2019-05-09
7435,6868,sports,111.61,0,2019-03-16
7436,6161,electronics,71.09,1,2021-09-02
7437,5551,toys,29.17,0,2022-01-26
7438,7793,sports,128.28,0,2020-05-29
7439,6342,fashion,32.56,0,2021-01-18
7440,2381,electronics,39.06,0,2023-12-25
7441,8587,electronics,143.18,1,2022-09-10
7442,480,beauty,21.83,0,2023-09-07
7443,744,toys,15.65,0,2024-07-27
7444,6995,fashion,126.57,1,2024-09-22
7445,9264,electronics,7.27,0,2020-12-25
7446,2052,beauty,25.09,0,2021-08-22
7447,3617,electronics,56.71,1,2021-01-21
7448,3214,electronics,25.23,0,2019-03-05
7449,2991,sports,124.08,1,2022-05-16
7450,6941,sports,34.76,0,2024-11-17
7451,7020,sports,60.56,0,2024-04-27
7452,7538,home,44.16,1,2020-03-03
7453,3441,sports,67.03,1,2020-02-16
7454,2120,beauty,195.17,0,2021-10-14
7455,8013,electronics,206.62,0,2020-05-23
7456,537,beauty,70.39,0,2023-10-22
7457,6556,toys,78.08,0,2022-08-14
7458,3412,beauty,56.53,0,2021-08-01
7459,4217,sports,68.83,1,2020-09-28
7460,3629,home,142.5,0,2024-12-14
7461,8105,home,29.75,0,2024-06-10
